$GNGGA,020956.50,2258.20168,N,11354.27757,E,1,12,1.00,27.7,M,-3.3,M,,*60
$GNGGA,020957.00,2258.20155,N,11354.27767,E,1,12,1.00,27.6,M,-3.3,M,,*68
$GNGGA,020957.50,2258.20144,N,11354.27775,E,1,12,1.00,27.6,M,-3.3,M,,*6E
$GNGGA,020958.00,2258.20123,N,11354.27778,E,1,12,1.00,27.6,M,-3.3,M,,*68
$GNGGA,020958.50,2258.20108,N,11354.27787,E,1,12,1.00,27.6,M,-3.3,M,,*64
$GNGGA,020959.00,2258.20098,N,11354.27797,E,1,12,1.00,27.5,M,-3.3,M,,*6A
$GNGGA,020959.50,2258.20082,N,11354.27806,E,1,12,1.00,27.4,M,-3.3,M,,*62
$GNGGA,021000.00,2258.20073,N,11354.27823,E,1,12,1.00,27.3,M,-3.3,M,,*6D
$GNGGA,021000.50,2258.20057,N,11354.27836,E,1,12,1.00,27.3,M,-3.3,M,,*6A
$GNGGA,021001.00,2258.20041,N,11354.27847,E,1,12,1.00,27.3,M,-3.3,M,,*6F
$GNGGA,021001.50,2258.20026,N,11354.27861,E,1,12,1.00,27.2,M,-3.3,M,,*6E
$GNGGA,021002.00,2258.20015,N,11354.27877,E,1,12,1.00,27.1,M,-3.3,M,,*6C
$GNGGA,021002.50,2258.20000,N,11354.27890,E,1,12,1.00,27.1,M,-3.3,M,,*64
$GNGGA,021003.00,2258.19986,N,11354.27907,E,1,12,1.00,27.0,M,-3.3,M,,*63
$GNGGA,021003.50,2258.19973,N,11354.27923,E,1,12,1.00,27.0,M,-3.3,M,,*6A
$GNGGA,021004.00,2258.19960,N,11354.27939,E,1,12,1.00,27.0,M,-3.3,M,,*61
$GNGGA,021004.50,2258.19942,N,11354.27952,E,1,12,1.00,27.0,M,-3.3,M,,*69
$GNGGA,021005.00,2258.19929,N,11354.27967,E,1,12,1.00,27.0,M,-3.3,M,,*66
$GNGGA,021005.50,2258.19908,N,11354.27976,E,1,12,1.00,27.1,M,-3.3,M,,*61
$GNGGA,021006.00,2258.19894,N,11354.27992,E,1,12,1.00,27.1,M,-3.3,M,,*69
$GNGGA,021006.50,2258.19879,N,11354.28009,E,1,12,1.00,27.1,M,-3.3,M,,*6B
$GNGGA,021007.00,2258.19863,N,11354.28027,E,1,12,1.00,27.1,M,-3.3,M,,*68
$GNGGA,021007.50,2258.19852,N,11354.28049,E,1,12,1.00,27.0,M,-3.3,M,,*66
$GNGGA,021008.00,2258.19837,N,11354.28068,E,1,12,1.00,26.9,M,-3.3,M,,*64
$GNGGA,021008.50,2258.19822,N,11354.28086,E,1,12,1.00,26.7,M,-3.3,M,,*6B
$GNGGA,021009.00,2258.19805,N,11354.28103,E,1,12,1.00,26.6,M,-3.3,M,,*67
$GNGGA,021009.50,2258.19787,N,11354.28120,E,1,12,1.00,26.5,M,-3.3,M,,*65
$GNGGA,021010.00,2258.19772,N,11354.28139,E,1,12,1.00,26.5,M,-3.3,M,,*6A
$GNGGA,021010.50,2258.19757,N,11354.28158,E,1,12,1.00,26.5,M,-3.3,M,,*6F
$GNGGA,021011.00,2258.19739,N,11354.28176,E,1,12,1.00,26.5,M,-3.3,M,,*6F
$GNGGA,021011.50,2258.19725,N,11354.28195,E,1,12,1.00,26.4,M,-3.3,M,,*6B
$GNGGA,021012.00,2258.19709,N,11354.28210,E,1,12,1.00,26.2,M,-3.3,M,,*6B
$GNGGA,021012.50,2258.19688,N,11354.28218,E,1,12,1.00,26.2,M,-3.3,M,,*6E
$GNGGA,021013.00,2258.19669,N,11354.28230,E,1,12,1.00,26.2,M,-3.3,M,,*6F
$GNGGA,021013.50,2258.19652,N,11354.28248,E,1,12,1.00,26.1,M,-3.3,M,,*6E
$GNGGA,021014.00,2258.19636,N,11354.28263,E,1,12,1.00,26.1,M,-3.3,M,,*67
$GNGGA,021014.50,2258.19625,N,11354.28281,E,1,12,1.00,26.1,M,-3.3,M,,*6C
$GNGGA,021015.00,2258.19606,N,11354.28294,E,1,12,1.00,26.2,M,-3.3,M,,*6E
$GNGGA,021015.50,2258.19588,N,11354.28308,E,1,12,1.00,26.2,M,-3.3,M,,*6A
$GNGGA,021016.00,2258.19569,N,11354.28322,E,1,12,1.00,26.2,M,-3.3,M,,*6B
$GNGGA,021016.50,2258.19551,N,11354.28333,E,1,12,1.00,26.3,M,-3.3,M,,*64
$GNGGA,021017.00,2258.19534,N,11354.28349,E,1,12,1.11,26.4,M,-3.3,M,,*69
$GNGGA,021017.50,2258.19512,N,11354.28361,E,1,12,1.11,26.5,M,-3.3,M,,*63
$GNGGA,021018.00,2258.19498,N,11354.28383,E,1,12,1.11,26.4,M,-3.3,M,,*67
$GNGGA,021018.50,2258.19486,N,11354.28402,E,1,12,1.11,26.4,M,-3.3,M,,*63
$GNGGA,021019.00,2258.19469,N,11354.28415,E,1,12,1.00,26.5,M,-3.3,M,,*61
$GNGGA,021019.50,2258.19449,N,11354.28430,E,1,12,1.00,26.6,M,-3.3,M,,*62
$GNGGA,021020.00,2258.19432,N,11354.28447,E,1,12,1.00,26.6,M,-3.3,M,,*61
$GNGGA,021020.50,2258.19409,N,11354.28458,E,1,12,1.00,26.5,M,-3.3,M,,*61
$GNGGA,021021.00,2258.19391,N,11354.28474,E,1,12,1.00,26.5,M,-3.3,M,,*6D
$GNGGA,021021.50,2258.19375,N,11354.28487,E,1,12,1.00,26.7,M,-3.3,M,,*6C
$GNGGA,021022.00,2258.19360,N,11354.28507,E,1,12,1.00,26.6,M,-3.3,M,,*66
$GNGGA,021022.50,2258.19342,N,11354.28527,E,1,12,1.00,26.6,M,-3.3,M,,*61
$GNGGA,021023.00,2258.19321,N,11354.28544,E,1,11,1.32,26.6,M,-3.3,M,,*67
$GNGGA,021023.50,2258.19304,N,11354.28564,E,1,11,1.32,26.6,M,-3.3,M,,*67
$GNGGA,021024.00,2258.19285,N,11354.28584,E,1,11,1.32,26.6,M,-3.3,M,,*63
$GNGGA,021024.50,2258.19264,N,11354.28597,E,1,12,1.32,26.7,M,-3.3,M,,*69
$GNGGA,021025.00,2258.19245,N,11354.28611,E,1,12,1.32,26.8,M,-3.3,M,,*6C
$GNGGA,021025.50,2258.19227,N,11354.28625,E,1,10,1.42,26.9,M,-3.3,M,,*6E
$GNGGA,021026.00,2258.19208,N,11354.28643,E,1,10,1.42,26.8,M,-3.3,M,,*64
$GNGGA,021026.50,2258.19191,N,11354.28660,E,1,10,1.42,26.8,M,-3.3,M,,*63
$GNGGA,021027.00,2258.19175,N,11354.28677,E,1,10,1.42,26.9,M,-3.3,M,,*6A
$GNGGA,021027.50,2258.19157,N,11354.28693,E,1,11,1.42,26.8,M,-3.3,M,,*65
$GNGGA,021028.00,2258.19139,N,11354.28707,E,1,12,1.05,26.6,M,-3.3,M,,*65
$GNGGA,021028.50,2258.19120,N,11354.28720,E,1,12,1.05,26.4,M,-3.3,M,,*6F
$GNGGA,021029.00,2258.19102,N,11354.28734,E,1,12,1.05,26.2,M,-3.3,M,,*68
$GNGGA,021029.50,2258.19093,N,11354.28751,E,1,12,1.05,26.5,M,-3.3,M,,*60
$GNGGA,021030.00,2258.19081,N,11354.28765,E,1,12,0.86,27.0,M,-3.3,M,,*67
$GNGGA,021030.50,2258.19064,N,11354.28774,E,1,12,0.86,27.2,M,-3.3,M,,*6B
$GNGGA,021031.00,2258.19046,N,11354.28780,E,1,12,1.05,27.1,M,-3.3,M,,*6D
$GNGGA,021031.50,2258.19030,N,11354.28792,E,1,12,0.86,27.1,M,-3.3,M,,*60
$GNGGA,021032.00,2258.19017,N,11354.28796,E,1,12,1.05,27.0,M,-3.3,M,,*6C
$GNGGA,021032.50,2258.19017,N,11354.28796,E,1,12,0.79,27.3,M,-3.3,M,,*60
$GNGGA,021033.00,2258.19012,N,11354.28808,E,1,12,0.86,27.5,M,-3.3,M,,*6F
$GNGGA,021033.50,2258.19013,N,11354.28816,E,1,12,0.86,27.5,M,-3.3,M,,*64
$GNGGA,021034.00,2258.19008,N,11354.28822,E,1,12,0.84,27.5,M,-3.3,M,,*69
$GNGGA,021034.50,2258.19001,N,11354.28824,E,1,12,1.03,27.5,M,-3.3,M,,*6D
$GNGGA,021035.00,2258.18994,N,11354.28819,E,1,12,0.85,27.6,M,-3.3,M,,*6F
$GNGGA,021035.50,2258.18989,N,11354.28816,E,1,12,1.03,27.5,M,-3.3,M,,*65
$GNGGA,021036.00,2258.18979,N,11354.28816,E,1,12,1.03,27.5,M,-3.3,M,,*6C
$GNGGA,021036.50,2258.18970,N,11354.28815,E,1,12,1.03,27.4,M,-3.3,M,,*62
$GNGGA,021037.00,2258.18959,N,11354.28817,E,1,12,1.03,27.3,M,-3.3,M,,*68
$GNGGA,021037.50,2258.18947,N,11354.28816,E,1,12,1.03,27.3,M,-3.3,M,,*63
$GNGGA,021038.00,2258.18936,N,11354.28815,E,1,12,1.03,27.4,M,-3.3,M,,*6B
$GNGGA,021038.50,2258.18922,N,11354.28813,E,1,12,1.03,27.6,M,-3.3,M,,*6F
$GNGGA,021039.00,2258.18906,N,11354.28812,E,1,12,1.03,27.7,M,-3.3,M,,*6D
$GNGGA,021039.50,2258.18892,N,11354.28810,E,1,12,1.03,27.7,M,-3.3,M,,*66
$GNGGA,021040.00,2258.18881,N,11354.28809,E,1,12,1.03,27.7,M,-3.3,M,,*67
$GNGGA,021040.50,2258.18867,N,11354.28806,E,1,12,1.03,27.7,M,-3.3,M,,*65
$GNGGA,021041.00,2258.18853,N,11354.28800,E,1,12,1.03,27.7,M,-3.3,M,,*60
$GNGGA,021041.50,2258.18840,N,11354.28794,E,1,12,1.06,27.7,M,-3.3,M,,*60
